NA,"wifi",NA,"로즈골드|골드|",NA,NA,"0","0",NA,"[공식앱][아이패드프로10.5wifi로즈골드][550,000원]","https://cafe.naver.com/joonggonara/594063444"
"9.7","wifi","32","골드|",NA,NA,"0","0","270000원","부산 아이패드 9.7 프로1세대 wifi 32gb 골드 팝니다(내용필)","https://cafe.naver.com/joonggonara/594054431"
"9.7","cellular","256",NA,NA,NA,"0","0","460000원","아이패드 프로 9.7 256GB 셀룰러 팝니다","https://cafe.naver.com/joonggonara/594053785"
"12.9","cellular","128",NA,NA,NA,"0","0","450000원","대전 아이패드프로12.9 1세대 128G 셀룰러","https://cafe.naver.com/joonggonara/594042707"
NA,"wifi",NA,NA,NA,"미개봉","0","0","440000원","5세대 아이패드 프로 미니 / 미개봉 64기가 와이파이","https://cafe.naver.com/joonggonara/594042554"
NA,"wifi","256","스페이스 그레이|",NA,NA,"0","0","600000원","아이패드 프로 10.5 와이파이 256G 스페이스그레이","https://cafe.naver.com/joonggonara/594027483"
NA,"wifi",NA,NA,NA,NA,"0","0","1350000원","아이패드 프로 11 512 와이파이 팔아요","https://cafe.naver.com/joonggonara/594027181"
"12.9","cellular","128",NA,NA,NA,"0","0","620000원","아이패드프로 1세대 12.9 128기가 셀룰러 판매합니다. 리퍼기간 있음.","https://cafe.naver.com/joonggonara/594026573"
NA,"cellular","256","골드|",NA,NA,"0","0","2222원","아이패드프로 10.5인치 lte 256g 골드색상 판매합니다.","https://cafe.naver.com/joonggonara/594022129"
NA,NA,"256","스페이스 그레이|",NA,"미개봉","0","0","970000원","★ 2019년형 아이패드프로 iPad Pro (11형) 256G MTXQ2KH/A 미개봉 상품 판매합니다.[스페이스그레이]","https://cafe.naver.com/joonggonara/594009276"
"12.9","wifi","32","실버|",NA,"풀박스","0","0","430000원","아이패드프로 1세대 12.9 wifi 실버 화이트 32GB 풀박스","https://cafe.naver.com/joonggonara/594009173"
"12.9","WIFI","32",NA,NA,"풀박스","0","0","450000원","아이패드프로 1세대 12.9 블랙 32GB WIFI모델 s급 풀박스","https://cafe.naver.com/joonggonara/594008807"
NA,"wifi","128",NA,NA,NA,"0","0","530000원","아이패드프로 1세대 wifi + cellular 128G Gold (53만)","https://cafe.naver.com/joonggonara/594004162"
"9.7",NA,NA,NA,NA,NA,"0","0","2000원","아이패드 프로 9.7 LCD 액정 팝니다","https://cafe.naver.com/joonggonara/593999030"
NA,"Error",NA,"로즈골드|골드|",NA,NA,"0","0","650000원","[팝니다] 아이패드프로 10.5인치 / 512GB / 셀룰러+wifi / 로즈골드","https://cafe.naver.com/joonggonara/593994132"
NA,"wifi","256","스페이스 그레이|",NA,NA,"0","0","3000원","광주 아이패드 프로 10.5 스그 wifi 256","https://cafe.naver.com/joonggonara/593993446"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/593993438"
"12.9","cellular","256",NA,NA,NA,"0","0",NA,"[공식앱][아이패드프로 12.9인 치 256GB판매합니다 셀롤러 ][650,000원]","https://cafe.naver.com/joonggonara/593992877"
NA,"wifi",NA,NA,NA,"풀박스","0","0","870000원","아이패드 프로11 A1980 wifi 풀박스 판매합니다.","https://cafe.naver.com/joonggonara/593992727"
"9.7","WIFI",NA,NA,NA,NA,"0","0","360000원","■■□□ (급처) 아이패드프로9.7 A1673 A급 WIFI 판매","https://cafe.naver.com/joonggonara/593981140"
"12.9","wifi","128",NA,NA,NA,"0","0","640000원","아이패드 프로 1세대 12.9인치 ,128GB wifi+cellular 버젼입니다.","https://cafe.naver.com/joonggonara/593978363"
NA,"cellular","256",NA,NA,NA,"0","0","2222222원","아이패드프로 10.5 셀룰러 256기가 판매합니다.","https://cafe.naver.com/joonggonara/593977577"
NA,"cellular","256",NA,NA,NA,"0","0","1234567원","아이패드프로 10.5 셀룰러 판매합니다. 256기가","https://cafe.naver.com/joonggonara/593977360"
NA,"wifi",NA,NA,NA,NA,"0","0","550000원","아이패드프로 2 64G wifi 팜","https://cafe.naver.com/joonggonara/593976544"
"9.7",NA,NA,NA,NA,NA,"0","0","335000원","아이패드프로 9.7 팝니다.","https://cafe.naver.com/joonggonara/593975966"
NA,"wifi","256","실버|","리퍼|",NA,"0","0","680000원","부산 직거래 리퍼 남은 아이패드 프로 10.5 256 와이파이 실버","https://cafe.naver.com/joonggonara/593975813"
"9.7",NA,NA,NA,NA,NA,"0","0","500000원","아이패드 프로 9.7 외 액세서리","https://cafe.naver.com/joonggonara/593974691"
NA,"cellular",NA,NA,NA,NA,"0","0","2000원","아이패드 프로 10.5 셀룰러 64기가 - 스페이스 그레이","https://cafe.naver.com/joonggonara/593970675"
"9.7","cellular","128",NA,NA,NA,"0","0","2000원","아이패드 프로 9.7 128기가 셀룰러 / 강릉","https://cafe.naver.com/joonggonara/593969288"
"12.9","cellular","128","골드|",NA,NA,"0","0","480000원","아이패드 프로 1세대 12.9 셀룰러 128GB 골드","https://cafe.naver.com/joonggonara/593964146"
"9.7","wifi","32",NA,NA,NA,"0","0","350000원","아이패드 프로 9.7형 (와이파이) 32GB","https://cafe.naver.com/joonggonara/593959302"
NA,"Error","128","실버|",NA,NA,"0","0","470000원","아이패드 프로1 128G LTE(셀룰러) 실버 팝니다.","https://cafe.naver.com/joonggonara/593955527"
NA,"wifi","256","골드|",NA,NA,"0","0","730000원","pro아이패드 프로 10.5형 wifi 256g 골드 (팬포함) 팔아여~~","https://cafe.naver.com/joonggonara/593950012"
NA,"wifi","256","골드|",NA,NA,"0","0","730000원","pro아이패드 프로 10.5형 wifi 256g 골드 (팬포함) 팔아여~~","https://cafe.naver.com/joonggonara/593949938"
NA,"wifi","256","골드|",NA,NA,"0","0","730000원","pro아이패드 프로 10.5형 wifi 256g 골드 (팬포함) 팔아여~~","https://cafe.naver.com/joonggonara/593949847"
"9.7","wifi","256","스페이스 그레이|",NA,NA,"0","0","470000원","아이패드 프로 9.7 256G 스그 와이파이 팝니다.","https://cafe.naver.com/joonggonara/593947890"
NA,"wifi",NA,NA,NA,"미개봉","0","0","1700000원","미개봉 아이패드 프로 11인치 1TB 그레이 wifi 애플코리아 팝니다","https://cafe.naver.com/joonggonara/593943636"
NA,NA,"128",NA,NA,NA,"0","0","470000원","아이패드 프로(A6152) 128G 태블릿 선택약정 가능 공기계 팝니다~(1635)","https://cafe.naver.com/joonggonara/593926269"
"12.9","wifi","128",NA,NA,"풀박스","0","0","480000원","IPAD PRO 아이패드 프로 1세대 12.9 1세대 128기가 wifi+cellular skt 풀박스 팝니다","https://cafe.naver.com/joonggonara/593922855"
NA,NA,NA,NA,"애플케어플러스|",NA,"0","0",NA,"[공식앱][판매완료][(애플케어플러스무상교체)아이패드프로10.5][860,000원]","https://cafe.naver.com/joonggonara/593920726"
NA,"wifi",NA,"로즈골드|골드|",NA,NA,"0","0","540000원","아이패드프로10.5wifi64gb로즈골드 가격재인하","https://cafe.naver.com/joonggonara/593911962"
NA,"wifi","32",NA,NA,NA,"0","0","2222원","(J4672) 아이패드 프로 1세대 32g 와이파이용(모델명:A1584) 팝니다.","https://cafe.naver.com/joonggonara/593911294"
NA,"wifi",NA,NA,NA,NA,"0","0","1350000원","아이패드 프로 11 512 와이파이 팔아요","https://cafe.naver.com/joonggonara/593907579"
"9.7","wifi","128",NA,NA,NA,"1","0","450000원","아이패드 프로 1세대 9.7인치 wifi 128gb + 애플펜슬 + 북클리 거치대","https://cafe.naver.com/joonggonara/594200553"
NA,"LTE",NA,NA,NA,NA,"1","0","700000원","[팝니다] 아이패드 프로 10.5 LTE 64gb 스페이스 그레이 + 애플펜슬 + 정품 가죽 스마트커버 70만원","https://cafe.naver.com/joonggonara/594198435"
"12.9","wifi","128",NA,NA,NA,"0","1",NA,"아이패드 프로 1세대 12.9인치 ,128GB wifi+정품케이스+정춤키보드","https://cafe.naver.com/joonggonara/594193059"
NA,"cellular","256",NA,NA,NA,"1","0","1400000원","아이패드 프로 11인치 셀룰러 256 + 애플펜슬 + 케이스","https://cafe.naver.com/joonggonara/594179289"
NA,NA,NA,NA,NA,NA,"0","0","20000원","슈피겐 아이패드 에어3 / 프로 10.5용 강화유리 글라스 tR 슬림 팝니다.","https://cafe.naver.com/joonggonara/594176160"
"9.7",NA,NA,NA,NA,NA,"0","0","2000원","아이패드프로9.7,아이패드2,뉴아이패드(패드3),패드4(레티나)탭프로,탭A 8.4/7.7케이스필름","https://cafe.naver.com/joonggonara/594171750"
"9.7","cellular","32",NA,NA,NA,"1","1","510000원","아이패드프로9.7 32(셀룰러)+애플펜슬+스마트키보드 51만에 그냥 드려요ㅠㅠ","https://cafe.naver.com/joonggonara/594165645"
NA,"wifi","256","실버|",NA,"미개봉","1","1","1220000원","아이패드 프로(ipad pro) 10.5형 wi-fi+cellular 256gb 실버 색상 미개봉 제품 + 정품 풀 구성 판매합니다(정품 키보드, 정품 펜슬, 정품 가죽 슬리브 등) 마포 공덕역 직거래","https://cafe.naver.com/joonggonara/594165589"
NA,"wifi",NA,"골드|",NA,"미개봉","1","0","740000원","아이패드 프로 10.5 64g wifi 골드 / 애플펜슬 미개봉 팝니다","https://cafe.naver.com/joonggonara/594143669"
NA,NA,NA,NA,NA,NA,"0","0",NA,"[공식앱][판매완료][(s급)아이패드 프로1세대+스마트케이스+펜 등][450,000원]","https://cafe.naver.com/joonggonara/594140356"
NA,"cellular","256","스페이스 그레이|",NA,NA,"1","1","1400000원","아이패드프로11 스페이스그레이 256G 셀룰러 + 애플펜슬 + 애플정품스마트키보드폴리오 풀셋","https://cafe.naver.com/joonggonara/594127181"
NA,NA,NA,NA,NA,"풀박스","0","0","40000원","서울) UAG 케이스/아이패드에어3용(아이패드프로10.5인치 호환) 미개봉 풀박스 4만원에 팝니다!","https://cafe.naver.com/joonggonara/594109998"
NA,"cellular",NA,NA,NA,NA,"1","1","850000원","아이패드 프로 2 lte 64 + 펜슬 + 키보드","https://cafe.naver.com/joonggonara/594070136"
NA,NA,NA,NA,NA,NA,"0","0","2000원","아이패드 프로 (케이스) , 애플충전기 + 라이트닝케이블 , 아이폰7,8+플러스 케이스 초특가 급쳐팝니다 ~","https://cafe.naver.com/joonggonara/594067634"
NA,NA,NA,NA,NA,NA,"0","0","2000원","아이패드 프로 (케이스) , 애플 충전기 + USB , 아이폰7,8+플러스 케이스 초특가 급쳐팝니다 ~","https://cafe.naver.com/joonggonara/594067081"
"9.7",NA,NA,NA,NA,NA,"0","0","2000원","아이패드프로9.7,아이패드2,뉴아이패드(패드3),패드4(레티나)탭프로,탭A 8.4/7.7케이스필름","https://cafe.naver.com/joonggonara/594062627"
"9.7","Wi-Fi","128",NA,NA,NA,"1","0","450000원","아이패드 프로 9.7 Wi-Fi 128G / 애플펜슬 팝니다","https://cafe.naver.com/joonggonara/594052251"
"9.7","cellular","32",NA,NA,NA,"1","1","510000원","아이패드프로9.7 32기가(셀룰러)+애플펜슬+스마트키보드 51만 가격 내렸슴다!","https://cafe.naver.com/joonggonara/594049676"
"9.7","wifi","128",NA,NA,NA,"1","0","500000원","아이패드 프로 1세대9.7 wifi 128g + 애플펜슬 + belkin 판매합니다","https://cafe.naver.com/joonggonara/594028433"
"12.9","cellular","256","스페이스 그레이|",NA,"풀박스","1","1","820000원","[A급][급처2차가격인하]아이패드프로1세대/12.9/256기가/셀룰러/스페이스그레이/애플펜슬/스마트키보드/후면정품커버(전부풀박)","https://cafe.naver.com/joonggonara/594025453"
"9.7",NA,NA,NA,NA,NA,"0","0","2000원","아이패드프로9.7,아이패드2,뉴아이패드(패드3),패드4(레티나)탭프로,탭A 8.4/7.7케이스필름","https://cafe.naver.com/joonggonara/593972953"
"12.9","wifi","128",NA,NA,NA,"0","0","480000원","아이패드프로1 12.9 wifi 128g 스마트커버포함 판매합니다","https://cafe.naver.com/joonggonara/593951708"
NA,"wifi","256",NA,NA,NA,"1","0","750000원","아이패드프로 10.5 256기가 와이파이/정품키보드케이스/애플펜슬","https://cafe.naver.com/joonggonara/593950612"
NA,NA,NA,NA,NA,NA,"1","0","850000원","아이패드프로 10.5 + 아이펜슬 + 케이스","https://cafe.naver.com/joonggonara/593945782"
NA,"wifi","256",NA,NA,NA,"0","1","700000원","아이패드 프로 10.5 / 256 GB (와이파이)+ 아이패드 키보드 (70만)처분합니다","https://cafe.naver.com/joonggonara/593945519"
"9.7","cellular","256","실버|",NA,NA,"1","0","520000원","아이패드 프로 9.7 256 셀룰러 실버 펜슬, 정품 케이스, 커버 포함","https://cafe.naver.com/joonggonara/593945372"
NA,NA,NA,NA,NA,NA,"0","1","200000원","Apple 아이패드 프로 스마트 키보드 폴리오 3rd Generation MU8H2KH/A 한국어","https://cafe.naver.com/joonggonara/593927410"
NA,"Wi-Fi","256",NA,NA,NA,"0","0","650000원","[팝니다] 아이패드 프로 10.5 Wi-Fi 256g + 정품 스마트 커버","https://cafe.naver.com/joonggonara/593923434"
NA,"wifi","32","로즈골드|골드|",NA,"풀박스","1","0","400000원","아이패드 프로 1세대 로즈골드 32GB 와이파이 + 애플펜슬 1세대 판매합니다. (풀박/케이스포함/서울)","https://cafe.naver.com/joonggonara/593920703"
NA,"cellular","256","로즈골드|골드|",NA,NA,"1","0",NA,"[공식앱][아이패드 프로10.5로즈골드256 셀룰애플펜슬포함][600,000원]","https://cafe.naver.com/joonggonara/593919792"
"12.9","wifi","32","골드|",NA,NA,"1","1","9999원","아이패드 프로 12.9 골드 와이파이 32g ss급+애플펜슬+키보드 대구직거래나 퀵or택배팝니다","https://cafe.naver.com/joonggonara/593917651"
"12.9","cellular","128",NA,NA,NA,"0","0","500000원","아이패드 프로 12.9 1세대 128기가 셀룰러 스페이스 그레이","https://cafe.naver.com/joonggonara/594609493"
NA,"Error","-1",NA,NA,NA,"0","0","200000원","아이패드프로1 32기가 와이파이 33만 128와이파이 35만 24시간 강남 논현 역삼 학동 전화 카톡 가능 판매","https://cafe.naver.com/joonggonara/594609001"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594608526"
NA,"wifi","256","스페이스 그레이|",NA,NA,"0","0","2000원","아이패드 프로 스페이스그레이 10.5인치 256기가 wifi버전 판매합니다.","https://cafe.naver.com/joonggonara/594608079"
NA,"cellular","256","스페이스 그레이|",NA,NA,"0","0","620000원","아이패드 프로 10.5 256 셀룰러 스페이스그레이 팔아요(서울)","https://cafe.naver.com/joonggonara/594600659"
"9.7",NA,"128",NA,NA,NA,"0","0","380000원","아이패드 프로 9.7 128기가 판매합니다.","https://cafe.naver.com/joonggonara/594591496"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594590150"
"12.9",NA,"32",NA,NA,NA,"0","0","500000원","아이패드 프로 1세대 12.9 32G + 애플패슬1세대 팝니다","https://cafe.naver.com/joonggonara/594587296"
NA,"cellular",NA,NA,NA,NA,"0","0","620000원","아이패드 프로 10.5 64GB 셀룰러 급처","https://cafe.naver.com/joonggonara/594585144"
NA,NA,NA,NA,NA,NA,"0","0","430000원","아이패드 프로 1세대 S급 배터리 최상급 판매","https://cafe.naver.com/joonggonara/594582020"
NA,NA,NA,NA,NA,"미개봉","0","0","720000원","미개봉 아이패드 프로 11인치 72만원에 팝니다","https://cafe.naver.com/joonggonara/594577111"
"12.9",NA,"32",NA,NA,NA,"1","0","500000원","아이패드 프로 1세대 12.9 32G + 애플팬슬 1세대 팝니다","https://cafe.naver.com/joonggonara/594576799"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594571335"
NA,"wifi",NA,"로즈골드|골드|",NA,NA,"0","0",NA,"[공식앱][아이패드프로10.5wifi로즈골드가격인하][500,000원]","https://cafe.naver.com/joonggonara/594569620"
NA,"wifi",NA,"로즈골드|골드|",NA,NA,"0","0","500000원","아이패드프로10.5wifi64gb로즈골드 가격재인하","https://cafe.naver.com/joonggonara/594568219"
NA,"wifi",NA,"로즈골드|골드|",NA,NA,"0","0","500000원","아이패드프로10.5wifi64gb로즈골드 가격재인하","https://cafe.naver.com/joonggonara/594568219"
NA,"cellular",NA,NA,NA,NA,"0","0","510000원","아이패드 프로 10.5 셀룰러 64gb 51만에 팝니다.","https://cafe.naver.com/joonggonara/594565301"
"12.9","Error","128",NA,NA,NA,"0","0","750000원","[s급] 아이패드프로 12.9 128gb 셀룰러+와이파이(cellular+wifi)","https://cafe.naver.com/joonggonara/594562120"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594552145"
"12.9","cellular","128",NA,NA,NA,"0","0","500000원","아이패드프로1세대 12.9인치 128G 셀룰러 50만원 급매[가격내림]","https://cafe.naver.com/joonggonara/594549046"
"9.7",NA,NA,NA,NA,NA,"0","0","370000원","아이패드 프로 9.7 1세대","https://cafe.naver.com/joonggonara/594548875"
NA,NA,NA,NA,NA,NA,"0","0","830000원","S급 아이패드 프로2017 10.5형 512GB 팝니다","https://cafe.naver.com/joonggonara/594548011"
NA,NA,"256","스페이스 그레이|",NA,NA,"0","0","750000원","아이패드 프로 10.5 256 스그 판매합니다","https://cafe.naver.com/joonggonara/594545569"
NA,"wifi",NA,NA,NA,NA,"0","0","650000원","애플 아이패드 프로 2 10.5인치 64기가 와이파이 2번 무상 교체 가능한 기기 판매합니다.","https://cafe.naver.com/joonggonara/594543887"
"12.9",NA,NA,NA,NA,NA,"0","0","papayoung@naver.com","애플 아이패드 프로 A1636 12.9\\",판매\"","https://cafe.naver.com/joonggonara/594541848"
NA,"wifi",NA,NA,NA,NA,"0","0","1300000원","아이패드 프로 11 512 와이파이 팔아요","https://cafe.naver.com/joonggonara/594536553"
NA,"wifi",NA,NA,NA,"미개봉","0","0","1300000원","아이패드 프로 11 512 와이파이 미개봉 팔아요","https://cafe.naver.com/joonggonara/594536368"
NA,"Error",NA,"스페이스 그레이|",NA,"풀박스","0","0","650000원","아이패드 프로 10.5 wifi-셀룰러 64기가 스그 풀박스 팝니다.(s급)","https://cafe.naver.com/joonggonara/594535736"
NA,"wifi","256","실버|","리퍼|",NA,"0","0","670000원","(가격 내림)67만 부산 직거래 리퍼 남은 아이패드 프로 10.5 256 와이파이 실버","https://cafe.naver.com/joonggonara/594534617"
"9.7","WIFI","32","로즈골드|골드|",NA,NA,"0","0","330000원","아이패드프로 1세대 9.7 로즈골드 핑크 32GB WIFI모델 박스x","https://cafe.naver.com/joonggonara/594529260"
"12.9","WIFI","32","실버|",NA,NA,"0","0","430000원","아이패드프로 1세대 12.9인치 화이트 실버 32GB WIFI모델","https://cafe.naver.com/joonggonara/594525224"
NA,"wifi",NA,"스페이스 그레이|",NA,NA,"0","0","750000원","아이패드 프로 10.5 스페이스그레이(스그) 512g wifi 팝니다","https://cafe.naver.com/joonggonara/594521072"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594519062"
NA,"wifi",NA,NA,NA,"미개봉","0","0","1700000원","미개봉 아이패드 프로 11인치 1TB 그레이 wifi 애플코리아 팝니다","https://cafe.naver.com/joonggonara/594516049"
"12.9","Wi-Fi","128",NA,NA,NA,"0","0","530000원","아이패드 프로 1세대 iPad Pro 12.9-inch Wi-Fi + Cellular // 128G 팝니다 [원주직거래/택배/안전거래] 번호 : 00785","https://cafe.naver.com/joonggonara/594514449"
"12.9","cellular","128",NA,NA,NA,"0","0","100000원","아이패드 프로 1세대 12.9 128G 셀룰러 부품용","https://cafe.naver.com/joonggonara/594503657"
NA,"Error",NA,NA,NA,"풀박스","0","0","960000원","(8643) 아이패드 프로11 A1934 셀룰러+wifi 풀박스 S급","https://cafe.naver.com/joonggonara/594496608"
"9.7","cellular","256",NA,NA,NA,"0","0","450000원","아이패드 프로 9.7 256GB 셀룰러 팝니다","https://cafe.naver.com/joonggonara/594491821"
"9.7","cellular","32",NA,NA,NA,"0","0","350000원","아이패드프로9.7 32(셀룰러) 35만에 넘겨요!","https://cafe.naver.com/joonggonara/594489016"
"9.7","cellular","32",NA,NA,NA,"0","0","35000원","아이패드 프로 9.7 셀룰러 32기가 판매 대구 35만원","https://cafe.naver.com/joonggonara/594488221"
"12.9","wifi","32",NA,NA,NA,"0","0","2000원","아이패드 프로 1세대 12.9인치 32GB 블랙 와이파이 팝니다.","https://cafe.naver.com/joonggonara/594484233"
"9.7","wifi","32","로즈골드|골드|",NA,NA,"0","0","330000원","아이패드프로 1세대 9.7 로즈골드 wifi 32기가 급처","https://cafe.naver.com/joonggonara/594471781"
NA,"Error",NA,"스페이스 그레이|",NA,"풀박스","0","0","650000원","아이패드 프로 10.5 wifi-셀룰러 64기가 스그 풀박스 팝니다.(s급)","https://cafe.naver.com/joonggonara/594467707"
NA,"cellular",NA,"스페이스 그레이|","리퍼|",NA,"0","0","700000원","(대전) 아이패드 프로 10.5 셀룰러 64기가 스페이스그레이 리퍼남음 70만 팝니다.","https://cafe.naver.com/joonggonara/594466637"
NA,"wifi","256","스페이스 그레이|",NA,NA,"0","0","3000원","광주 아이패드 프로 10.5 스그 wifi 256","https://cafe.naver.com/joonggonara/594451261"
