"10.5","Wi-Fi","256","로즈골드|골드|",NA,"리퍼제품","0","0","750000원","아이패드 프로 2세대 10.5인치 256GB Wi-Fi 로즈골드 리퍼 미개봉 판매합니다.","https://cafe.naver.com/joonggonara/594067474","2019.05.20."
NA,"cellular","512",NA,NA,NA,"0","0","820000원","아이패드 프로 2세대 512 셀룰러(skt) 82만 팝니다","https://cafe.naver.com/joonggonara/594063961","2019.05.20."
"10.5","cellular","256","골드|",NA,"미개봉","0","0","900000원","아이패드 프로 2세대 10.5인치 256G 셀룰러 골드 미개봉 언락 새제품 팝니다.","https://cafe.naver.com/joonggonara/594062376","2019.05.20."
"10.5","Error","256",NA,NA,NA,"0","0","820000원","아이패드 프로 2세대 로골 10.5인치 256G 셀룰러+WIFI","https://cafe.naver.com/joonggonara/594060397","2019.05.20."
"10.5","Error","256",NA,NA,NA,"0","0","650000원","[신림/구로/가산] APPLE 아이패드프로 10.5인치(2세대) 256G 셀룰러+WIFI A급 판매합니다","https://cafe.naver.com/joonggonara/594055612","2019.05.20."
"10.5","wifi","256",NA,NA,NA,"0","0","580000원","광주목포 아이패드프로2 10.5 256 와이파이팝니다","https://cafe.naver.com/joonggonara/594051502","2019.05.20."
"10.5","LTE","256",NA,NA,NA,"0","0","770000원","아이패드프로2 10.5 256LTE판매","https://cafe.naver.com/joonggonara/594045939","2019.05.20."
"10.5","Error","256",NA,NA,NA,"0","0","820000원","아이패드 프로 2세대 로골 10.5인치 256G 셀룰러+WIFI","https://cafe.naver.com/joonggonara/594044846","2019.05.20."
"10.5","wifi","512","로즈골드|골드|",NA,NA,"0","0","880000원","아이패드 프로2 10.5 512g 로즈골드 wifi+cellular 팝니다(풀셋)","https://cafe.naver.com/joonggonara/594040214","2019.05.20."
NA,NA,"256",NA,"애플케어플러스|",NA,"0","0","950000원","[아이패드 프로 2세대] 스페이스 그레이 / Cellular / 256GB / 애플케어 가입 / 풀 패키지","https://cafe.naver.com/joonggonara/594035873","2019.05.20."
"12.9","wifi","256","스페이스 그레이|","리퍼|","풀박스","0","0","960000원","[아이패드프로 2세대 12.9인치] 가격변경 wifi 256G space grey/스그 풀박 상태 완전 S급 /리퍼기간 10월까지","https://cafe.naver.com/joonggonara/594034034","2019.05.20."
"10.5","Error","64",NA,NA,NA,"0","0","620000원","아이패드 프로 2세대 10.5 64g lte 셀룰러 모델 팝니다 ipad pro","https://cafe.naver.com/joonggonara/594033522","2019.05.20."
"12.9","cellular","64",NA,NA,NA,"0","0","650000원","아이패드 프로 2세대 12.9인치 64G 셀룰러 판매합니다.","https://cafe.naver.com/joonggonara/594023150","2019.05.20."
"10.5","cellular","64",NA,NA,"미개봉","0","0","760000원","아이패드 프로2 10.5 64GB 셀룰러 미개봉","https://cafe.naver.com/joonggonara/594022100","2019.05.20."
"12.9","cellular","512",NA,NA,"새상품","0","0","1050000원","아이패드 프로 2세대 12.9 512기가 셀룰러 (새상품)","https://cafe.naver.com/joonggonara/594021624","2019.05.20."
NA,"cellular","256","스페이스 그레이|",NA,NA,"0","0","780000원","아이패드 프로 2세대 256기가 스그 셀룰러 팝니다.","https://cafe.naver.com/joonggonara/594014539","2019.05.20."
"10.5","wifi","256","골드|",NA,NA,"0","0","500000원","아이패드프로2세대(일본판) 10.5 256G wifi 골드 판매합니다","https://cafe.naver.com/joonggonara/594013367","2019.05.20."
"12.9","cellular","256","골드|",NA,NA,"0","0",NA,"아이패드프로2세대12.9 셀룰러 256G 골드 팝니다","https://cafe.naver.com/joonggonara/594011232","2019.05.20."
"10.5","LTE","256","실버|",NA,NA,"0","0","680000원","아이패드 프로2세대 10.5인치 LTE 256기가 그레이 실버 팝니다.","https://cafe.naver.com/joonggonara/594011222","2019.05.20."
"10.5","Error","256",NA,NA,NA,"0","0","820000원","아이패드 프로 2세대 로골 10.5인치 256G 셀룰러+WIFI","https://cafe.naver.com/joonggonara/594007386","2019.05.20."
"10.5","cellular","64",NA,NA,NA,"0","0","680000원","(대구) 아이패드 프로 2세대 10.5 64g 셀룰러 그레이 판매","https://cafe.naver.com/joonggonara/594004175","2019.05.20."
"10.5","cellular",NA,NA,NA,"미개봉","0","0","740000원","아이패드 프로2 10.5 셀룰러 미개봉 모델 구입 합니다.","https://cafe.naver.com/joonggonara/593992327","2019.05.20."
"10.5","cellular","256",NA,NA,NA,"0","0",NA,"아이패드프로 2세대 10.5 셀룰러 256기가 판매합니당","https://cafe.naver.com/joonggonara/593978618","2019.05.20."
NA,"cellular","256",NA,NA,NA,"0","0","1111111원","아이패드프로 2세대 셀룰러 판매합니다. 256기가","https://cafe.naver.com/joonggonara/593977827","2019.05.20."
"10.5",NA,"512",NA,NA,"새상품","0","0","650000원","(대전 탄방동) 아이패드 프로 2세대 10.5 512GB, 650,000원 거의 새제품(직거래가능)","https://cafe.naver.com/joonggonara/593976479","2019.05.20."
"10.5","cellular","256",NA,NA,NA,"0","0","700000원","아이패드프로 2세대 256기가 10.5 셀룰러 판매합니다~","https://cafe.naver.com/joonggonara/593975053","2019.05.20."
"10.5",NA,"256","스페이스 그레이|",NA,"풀박스","0","0","650000원","판매완료//[S++급] 아이패드 프로 10.5 (2세대) 스페이스그레이 256기가 풀박스 저렴하게 판매합니다.","https://cafe.naver.com/joonggonara/593971905","2019.05.20."
"12.9","LTE","64",NA,NA,NA,"0","0","900000원","아이패드프로 2세대 12.9 64G LTE 리퍼상품판매합니다.","https://cafe.naver.com/joonggonara/593971654","2019.05.20."
"10.5","Error","64","골드|",NA,NA,"0","0","520000원","[ 마지막 급처 ] 아이패드프로 2세대 10.5 64gb 셀룰러 + wifi 골드 판매합니다","https://cafe.naver.com/joonggonara/593971107","2019.05.20."
"10.5","wifi","256",NA,NA,NA,"0","0","560000원","아이패드 프로2 10.5 256g wifi 팝니다 광주목포","https://cafe.naver.com/joonggonara/593959111","2019.05.20."
"10.5","wifi","512","골드|",NA,NA,"0","0","12345원","아이패드 프로 2세대 10.5 512기가 와이파이 골드 단순개봉 팝니다","https://cafe.naver.com/joonggonara/593957687","2019.05.20."
NA,"WIFI","64","로즈골드|골드|",NA,NA,"0","0","540000원","아이패드 프로2세대 64GB WIFI 로즈골드색상 판매합니다~","https://cafe.naver.com/joonggonara/593950635","2019.05.20."
"10.5","Wi-Fi","64","실버|",NA,NA,"0","0","600000원","애플 아이패드프로10.5형 2세대 64GB 실버(Wi-Fi) 보증유 60만원 직거래/택배거래/안전거래","https://cafe.naver.com/joonggonara/593941169","2019.05.20."
"10.5",NA,"-1",NA,NA,NA,"0","0","630000원","아이패드프로2세대 10.5 싸게팝니다 256기가 64기가","https://cafe.naver.com/joonggonara/593927903","2019.05.20."
"10.5","Error","256",NA,NA,NA,"0","0","820000원","아이패드 프로 2세대 로골 10.5인치 256G 셀룰러+WIFI","https://cafe.naver.com/joonggonara/593927278","2019.05.20."
NA,NA,"256",NA,NA,NA,"0","0","640000원","아이패드프로2세대 256기가 급처분","https://cafe.naver.com/joonggonara/593926964","2019.05.20."
"12.9","wifi","256","스페이스 그레이|",NA,NA,"0","0","730000원","아이패드 프로 2세대 12.9 스페이스그레이 256g wifi 팝니다","https://cafe.naver.com/joonggonara/593915796","2019.05.20."
"10.5","cellular","256","스페이스 그레이|",NA,"풀박스","0","0","790000원","아이패드프로 2세대 10.5 256기가 셀룰러 무기스 풀박스 스페이스그레이 정상해지 팝니다.","https://cafe.naver.com/joonggonara/593914306","2019.05.20."
"10.5","cellular","256",NA,NA,NA,"1","0",NA,"[공식앱][아이패드프로 2세대 10.5/256g/셀룰러+애플펜슬][800,000원]","https://cafe.naver.com/joonggonara/594199920","2019.05.20."
NA,"cellular","64",NA,NA,NA,"1","0",NA,"[공식앱][애플 아이패드프로2 셀룰러 64기가 그레이 펜슬포함][800,000원]","https://cafe.naver.com/joonggonara/594196281","2019.05.20."
"10.5","wifi","64",NA,NA,NA,"1","0","650000원","아이패드 프로 2세대 10.5 wi-fi(64gb) + 애플펜슬 1세대 + 30w 고속충전기 + 케이스 판매","https://cafe.naver.com/joonggonara/594178573","2019.05.20."
"12.9","LTE","256",NA,NA,NA,"1","0","800000원","아이패드 프로 2세대 12.9인치 256GB LTE + 애플펜슬 1세대 판매합니다","https://cafe.naver.com/joonggonara/594160536","2019.05.20."
"10.5","cellular","256",NA,NA,NA,"1","0","800000원","아이패드프로 2세대 10.5/256g/셀룰러 + 애플펜슬","https://cafe.naver.com/joonggonara/594103494","2019.05.20."
"10.5","cellular","256","골드|",NA,NA,"1","0","750000원","아이패드프로2세대 골드 10.5 256 셀룰러+애플펜슬1","https://cafe.naver.com/joonggonara/594093780","2019.05.20."
"10.5","cellular","256","로즈골드|골드|",NA,NA,"1","0","800000원","아이패드 프로 2세대 256g 셀룰러 10.5 로즈골드+펜슬+UAG케이스","https://cafe.naver.com/joonggonara/594067655","2019.05.20."
"12.9",NA,"64","실버|",NA,NA,"1","0","830000원","아이패드프로2세대 12.9 64g 실버+애플펜슬+강화유리 투명케이스 S+급","https://cafe.naver.com/joonggonara/594061856","2019.05.20."
"10.5","cellular","512",NA,NA,"풀박스","1","0","750000원","아이패드 프로 10.5인치 512G 셀룰러 2세대 + 애플펜슬 풀박 팝니다. ((가격 내립니다.))","https://cafe.naver.com/joonggonara/594041657","2019.05.20."
"10.5","wifi","256",NA,"리퍼|","풀박스","1","0",NA,"아이패드 프로 2세대 10.5 256기가 wifi 리퍼남음 [풀박+애플펜슬+케이스+종이필름]","https://cafe.naver.com/joonggonara/594025132","2019.05.20."
"12.9","cellular","256",NA,NA,"풀박스","1","1","950000원","아이패드 프로 2세대 256G 12.9인치 셀룰러 + 애플펜슬 + 키보드 (풀박) 950.000","https://cafe.naver.com/joonggonara/593992433","2019.05.20."
"10.5","cellular","512","실버|",NA,NA,"1","0","850000원","아이패드 프로 2세대 10.5 셀룰러 512g 실버 + 애플펜슬 + 애플 가죽 스마트케이스 판매","https://cafe.naver.com/joonggonara/593989288","2019.05.20."
"12.9",NA,"256","골드|",NA,NA,"1","0","950000원","AA급/아이패드프로12.9_2세대/256GB/애플키보드케이스/애플펜슬포함/골드[Gold]박스셋팝니다!!!","https://cafe.naver.com/joonggonara/593974334","2019.05.20."
"10.5","cellular","256","골드|",NA,NA,"1","0","780000원","아이패드 프로 2세대 10.5 256gb 셀룰러 골드 + 애플펜슬 + 정품커버","https://cafe.naver.com/joonggonara/593972117","2019.05.20."
"10.5","cellular","256",NA,NA,NA,"0","0","630000원","아이패드프로2세대 10.5/256G/셀룰러/UAG케이스포함 급처","https://cafe.naver.com/joonggonara/593951831","2019.05.20."
"10.5","cellular","256","골드|","리퍼|",NA,"1","0","830000원","아이패드프로 2세대 10.5 골드 셀룰러256(리퍼남음)+애플펜슬 판매합니다(가격인하)","https://cafe.naver.com/joonggonara/593935208","2019.05.20."
"12.9","WIFI","256",NA,NA,NA,"1","1","950000원","아이패드 프로 12.9 2세대 256GB WIFI + 애플펜슬 + 스마트키보드 등","https://cafe.naver.com/joonggonara/593929336","2019.05.20."
"10.5","wifi","64",NA,NA,NA,"0","0","2222원","아이패드 프로2 10.5 wifi 64g 팝니다.","https://cafe.naver.com/joonggonara/594621118","2019.05.21."
"10.5","wifi","64",NA,"리퍼|",NA,"0","0","20000원","아이패드프로2 10.5 64 와이파이(리퍼기간 20년 2월까지) 60만 24시간 강남 논현 역삼 학동 전화 카톡 가능 판매","https://cafe.naver.com/joonggonara/594620174","2019.05.21."
"10.5","wifi","64",NA,NA,NA,"0","0",NA,"[공식앱][아이패드 프로 2세대 10.5 64G와이파이용~^^][600,000원]","https://cafe.naver.com/joonggonara/594609286","2019.05.21."
"12.9","Error","64",NA,NA,"새상품","0","0","750000원","아이패드 프로 2세대 12.9 64g wifi / 셀룰러 새제품 팝니다.","https://cafe.naver.com/joonggonara/594592216","2019.05.21."
"10.5","wifi","256",NA,NA,"풀박스","0","0","630000원","아이패드 프로2세대 10.5 256gb, wifi버전 상태s급 풀박스팝니다.","https://cafe.naver.com/joonggonara/594588624","2019.05.21."
"10.5","wifi","512",NA,NA,NA,"0","0","860000원","아이패드 프로2 10.5 와이파이 512g 오늘개봉품","https://cafe.naver.com/joonggonara/594570470","2019.05.21."
"10.5","wifi","256","스페이스 그레이|",NA,NA,"0","0","730000원","아이패드 프로 2세대 10.5 스그 와이파이 256gb 3주사용한 s급팝니다.","https://cafe.naver.com/joonggonara/594569191","2019.05.21."
"10.5","wifi","64",NA,NA,NA,"0","0","560000원","아이패드프로 2세대 와이파이 64기가 10.5인치 가격내려요","https://cafe.naver.com/joonggonara/594567379","2019.05.21."
"10.5","wifi","64",NA,NA,NA,"0","0","560000원","아이패드프로 2세대 와이파이 64기가 10.5인치 가격내려요","https://cafe.naver.com/joonggonara/594567379","2019.05.21."
"10.5","LTE","256",NA,NA,NA,"0","0","770000원","아이패드프로2 10.5 256LTE판매","https://cafe.naver.com/joonggonara/594553404","2019.05.21."
"10.5",NA,"256","실버|",NA,NA,"0","0","600000원","아이패드 프로 2세대 10.5 256기가 실버","https://cafe.naver.com/joonggonara/594551726","2019.05.21."
NA,NA,"256",NA,NA,NA,"0","0","640000원","아이패드프로2세대 256기가 급처분","https://cafe.naver.com/joonggonara/594547952","2019.05.21."
"12.9","wifi","64","실버|","리퍼|",NA,"0","0","750000원","(리퍼가능)아이패드 프로 2세대 실버 12.9인치 64gb wifi","https://cafe.naver.com/joonggonara/594541665","2019.05.21."
"10.5","wifi","64","로즈골드|골드|",NA,NA,"0","0","550000원","아이패드 프로2세대 10.5 와이파이 64g 로즈골드 판매합니다","https://cafe.naver.com/joonggonara/594541363","2019.05.21."
"10.5","wifi","512","골드|",NA,"미개봉","0","0","900000원","아이패드 프로2 10.5 512G 와이파이 골드 미개봉 새제품 팝니다.","https://cafe.naver.com/joonggonara/594531534","2019.05.21."
"10.5",NA,"256","실버|",NA,NA,"0","0","600000원","아이패드 프로 2세대 10.5 256기가 실버","https://cafe.naver.com/joonggonara/594529930","2019.05.21."
"10.5","LTE","256","로즈골드|골드|",NA,NA,"0","0","730000원","아이패드 프로 2세대 10.5인치LTE 256g 로즈골드 팝니다.","https://cafe.naver.com/joonggonara/594526852","2019.05.21."
"10.5","wifi","256",NA,NA,NA,"0","0",NA,"[공식앱][울산 아이패드 프로 10.5 2세대 와이파이 256기가][870,000원]","https://cafe.naver.com/joonggonara/594518634","2019.05.21."
"10.5","Error","512",NA,NA,NA,"0","0","750000원","아이패드 프로 2세대 10.5 512기가 셀룰러 LTE 본품 75만원에 팝니다","https://cafe.naver.com/joonggonara/594514237","2019.05.21."
"10.5","Error","512",NA,NA,NA,"0","0","750000원","아이패드 프로 2세대 10.5 512기가 셀룰러 LTE 본품 75만원에 팝니다","https://cafe.naver.com/joonggonara/594513487","2019.05.21."
"10.5",NA,"64","로즈골드|골드|",NA,NA,"0","0","700000원","아이패드프로2세대 10.5 로즈골드 64gb","https://cafe.naver.com/joonggonara/594512812","2019.05.21."
"10.5","wifi","512","로즈골드|골드|",NA,NA,"0","0","880000원","아이패드 프로2 10.5 512기가 로즈골드 wifi+cellular 팝니다(풀셋)","https://cafe.naver.com/joonggonara/594509703","2019.05.21."
"10.5","wifi","256","스페이스 그레이|",NA,NA,"0","0","3000원","광주 아이패드 프로2 10.5 스그 256 wifi 팝니다","https://cafe.naver.com/joonggonara/594504850","2019.05.21."
"12.9",NA,"256","스페이스 그레이|",NA,NA,"0","0","950000원","아이패드 프로2 12.9인치/스그/256G/ S급 / 리퍼기간유효","https://cafe.naver.com/joonggonara/594494651","2019.05.21."
"10.5",NA,"256","실버|",NA,NA,"0","0","600000원","아이패드 프로 2세대 10.5 256기가 실버","https://cafe.naver.com/joonggonara/594491695","2019.05.21."
"10.5","wifi","256","스페이스 그레이|",NA,"리퍼제품","0","0","730000원","아이패드 프로2세대 10.5인치 256g 스페이스그레이 wifi 리퍼 미개봉","https://cafe.naver.com/joonggonara/594482537","2019.05.21."
"12.9","cellular","256","스페이스 그레이|",NA,NA,"0","0","850000원","아이패드 프로 2세대 12.9인치 A급 256 셀룰러 스그","https://cafe.naver.com/joonggonara/594480160","2019.05.21."
"10.5","LTE","256",NA,NA,NA,"0","0",NA,"[공식앱][애플 아이패드 프로2 LTE 256G10.5 판매합니다][600,000원]","https://cafe.naver.com/joonggonara/594476783","2019.05.21."
"12.9","WiFi","256","실버|",NA,NA,"0","0","700000원","아이패드 프로 2세대 12.9인치 WiFi 256G 실버 판매합니다.","https://cafe.naver.com/joonggonara/594476232","2019.05.21."
"12.9","WIFI","64",NA,"리퍼|",NA,"0","0","750000원","아이패드 프로2세대 12.9인치 64gb WIFI 모델 팝니다.(리퍼남음)","https://cafe.naver.com/joonggonara/594475726","2019.05.21."
"10.5","cellular","64",NA,NA,"미개봉","0","0","760000원","아이패드 프로2 10.5 64GB 셀룰러 미개봉","https://cafe.naver.com/joonggonara/594464755","2019.05.21."
"12.9",NA,"64",NA,NA,NA,"0","0","730000원","아이패드 프로 2세대 12.9 64G 판매합니다.","https://cafe.naver.com/joonggonara/594458661","2019.05.21."
"10.5",NA,"256","실버|",NA,NA,"0","0","600000원","아이패드 프로 2세대 10.5 256기가 실버","https://cafe.naver.com/joonggonara/594457395","2019.05.21."
"10.5","cellular","256","스페이스 그레이|",NA,"풀박스","0","0","790000원","아이패드프로 2세대 10.5 256기가 셀룰러 무기스 풀박스 스페이스그레이 정상해지 팝니다.","https://cafe.naver.com/joonggonara/594450183","2019.05.21."
"10.5","Wi-Fi","256","로즈골드|골드|",NA,"리퍼제품","0","0","730000원","아이패드 프로 2세대 10.5인치 256GB Wi-Fi 로즈골드 리퍼 미개봉 판매합니다.","https://cafe.naver.com/joonggonara/594442860","2019.05.21."
"10.5","WIFI","64","실버|",NA,NA,"0","0","560000원","아이패드 프로2세대 10.5 64G WIFI 실버 팝니다","https://cafe.naver.com/joonggonara/594437460","2019.05.21."
"10.5","cellular","512","로즈골드|골드|",NA,NA,"0","0","650000원","아이패드 프로2 10.5형 512g 로즈골드 셀룰러 모델(가격수정)","https://cafe.naver.com/joonggonara/594434954","2019.05.21."
"12.9","wifi","64",NA,"애플케어플러스|",NA,"0","0","720000원","** [ 72만 ] 애플케어 보증 아이패드프로 12.9 2세대 64G wifi / 사이클 27 / 배터리 98% + 애플케어 2020년 1월 7일","https://cafe.naver.com/joonggonara/594433820","2019.05.21."
"10.5","cellular","256","로즈골드|골드|","애플케어플러스|",NA,"0","0","750000원","아이패드프로 2세대 10.5인치 셀룰러 256기가 로즈골드 애플케어 플러스 2020년 7월 보증","https://cafe.naver.com/joonggonara/594433279","2019.05.21."
"12.9",NA,NA,NA,NA,NA,"0","0","12345원","아이패드 프로2세대 12.9 구입원합니다 서울","https://cafe.naver.com/joonggonara/594426842","2019.05.21."
"10.5","wifi","256",NA,NA,NA,"0","0","550000원","광주목포 아이패드프로2 10.5 256wifi팝니다","https://cafe.naver.com/joonggonara/594424087","2019.05.21."
"10.5","Error","64",NA,NA,NA,"0","0","620000원","아이패드 프로 2세대 10.5 64g lte 셀룰러 모델 팝니다 ipad pro","https://cafe.naver.com/joonggonara/594422746","2019.05.21."
"10.5",NA,"256","실버|","리퍼|",NA,"0","0","600000원","아이패드 프로 2세대 10.5 256기가 실버 리퍼 7월20일까지","https://cafe.naver.com/joonggonara/594417248","2019.05.21."
"12.9","cellular","256",NA,NA,NA,"0","0","800000원","아이패드 프로 2세대 12.9인치 256기가 셀룰러 판매해요","https://cafe.naver.com/joonggonara/594409595","2019.05.21."
"12.9","cellular","256",NA,NA,NA,"0","0","800000원","80만원 아이패드 프로 2세대 12.9인치 256GB 셀룰러 팝니다","https://cafe.naver.com/joonggonara/594408873","2019.05.21."
"12.9","Error","256",NA,NA,NA,"0","0","790000원","아이패드프로 2세대 12.9인치 셀룰러 LTE 256기가","https://cafe.naver.com/joonggonara/594404946","2019.05.21."
"10.5",NA,"64",NA,NA,"풀박스","1","0","580000원","아이패드 프로 2세대 10.5 64G 팬슬포함 A급 풀박스","https://cafe.naver.com/joonggonara/594395267","2019.05.21."
"12.9","Error","256",NA,NA,NA,"0","0","780000원","아이패드프로 2세대 12.9인치 WiFi+셀룰러 256GB","https://cafe.naver.com/joonggonara/594394199","2019.05.21."
"12.9","wifi","256",NA,NA,NA,"0","0",NA,"[공식앱][아이패드프로 2세대 12.9인치 256GB wifi ][850,000원]","https://cafe.naver.com/joonggonara/594380053","2019.05.21."
"10.5","Wi-Fi","64","실버|",NA,NA,"0","0","650000원","애플 아이패드프로10.5형 2세대 64GB 실버(Wi-Fi) 보증유 65만원 직거래/택배거래/안전거래","https://cafe.naver.com/joonggonara/594379934","2019.05.21."
"10.5","cellular","256",NA,NA,"풀박스","0","0","620000원","[명동/을지로입구]아이패드 프로2세대 10.5(a1709) 256g 셀룰러 62급처 정상해지ok 풀박","https://cafe.naver.com/joonggonara/594372931","2019.05.21."
"10.5","wifi","256",NA,"리퍼|",NA,"0","0","730000원","리퍼받은 아이패드 프로 2세대 10.5 256기가 wifi 팝니다","https://cafe.naver.com/joonggonara/594372249","2019.05.21."
"10.5","wifi","64","골드|",NA,NA,"0","0","630000원","아이패드 프로 2세대 10.5 64기가 와이파이 골드 미사용 \\. 보증기간 20년1월","https://cafe.naver.com/joonggonara/594369970","2019.05.21."
"12.9","cellular","256",NA,NA,NA,"0","0","750000원","아이패드 프로 2세대 12.9 256 셀룰러 판매합니다 (평택,영등포)","https://cafe.naver.com/joonggonara/594365940","2019.05.21."
"12.9","cellular","256",NA,NA,NA,"0","0","860000원","아이패드 프로 12.9 2세대 256기가 셀룰러","https://cafe.naver.com/joonggonara/594363644","2019.05.21."
"12.9","LTE","64",NA,NA,NA,"0","0","850000원","아이패드프로 2세대 12.9 64G LTE 리퍼상품판매합니다.","https://cafe.naver.com/joonggonara/594362645","2019.05.21."
"10.5",NA,"64","골드|",NA,"풀박스","0","0","580000원","아이패드 프로 2세대 10.5 골드 64기가 풀박스 상태 s급 판매합니다.","https://cafe.naver.com/joonggonara/594362365","2019.05.21."
"12.9","wifi","256","스페이스 그레이|",NA,"풀박스","0","0","950000원","[아이패드프로2 12.9 256G]풀박/S급/스페이스그레이/리퍼기간유효/wifi","https://cafe.naver.com/joonggonara/594360494","2019.05.21."
